"subject" "activity" "signal" "variable" "average"
10 "sitting" "fBodyGyro" "mean" -0.239049023431915
10 "sitting" "fBodyGyro" "std" -0.191129305843972
10 "sitting" "tBodyAcc" "mean" 0.0448519801787234
10 "sitting" "tBodyAcc" "std" -0.0803397647652482
10 "sitting" "tBodyAccJerk" "mean" 0.0133922584617021
10 "sitting" "tBodyAccJerk" "std" -0.324181246382979
10 "sitting" "tBodyGyro" "mean" 0.021950371164539
10 "sitting" "tBodyGyro" "std" -0.195957191183688
10 "sitting" "tBodyGyroJerk" "mean" -0.0769831884095745
10 "sitting" "tBodyGyroJerk" "std" -0.504721733617021
10 "sitting" "tGravityAcc" "mean" 0.299348923258702
10 "sitting" "tGravityAcc" "std" -0.920333776028369
10 "standing" "fBodyAcc" "mean" 0.022327839672807
10 "standing" "fBodyAcc" "std" -0.00235406628596491
10 "standing" "fBodyAccJerk" "mean" -0.0595880666666667
10 "standing" "fBodyAccJerk" "std" -0.130863684558772
10 "standing" "fBodyGyro" "mean" -0.149236436329035
10 "standing" "fBodyGyro" "std" -0.277714333510526
10 "standing" "tBodyAcc" "mean" 0.0531826399991228
10 "standing" "tBodyAcc" "std" 0.0387517130767544
10 "standing" "tBodyAccJerk" "mean" 0.0372981649526316
10 "standing" "tBodyAccJerk" "std" -0.0666443222490351
10 "standing" "tBodyGyro" "mean" -0.053046254854386
10 "standing" "tBodyGyro" "std" -0.217151695329825
10 "standing" "tBodyGyroJerk" "mean" -0.0617851723587719
10 "standing" "tBodyGyroJerk" "std" -0.371924835482456
10 "standing" "tGravityAcc" "mean" 0.305687628361404
10 "standing" "tGravityAcc" "std" -0.926118887192982
10 "laying" "fBodyAcc" "mean" -0.157660510915723
10 "laying" "fBodyAcc" "std" -0.257148806401258
10 "laying" "fBodyAccJerk" "mean" -0.180352138167736
10 "laying" "fBodyAccJerk" "std" -0.196392569891006
10 "laying" "fBodyGyro" "mean" -0.243884281721384
10 "laying" "fBodyGyro" "std" -0.31199287354717
10 "laying" "tBodyAcc" "mean" 0.050831404427044
10 "laying" "tBodyAcc" "std" -0.199032657213836
10 "laying" "tBodyAccJerk" "mean" 0.0245271831050314
10 "laying" "tBodyAccJerk" "std" -0.16292717065283
10 "laying" "tBodyGyro" "mean" 0.00913499745381761
10 "laying" "tBodyGyro" "std" -0.279861220855346
10 "laying" "tBodyGyroJerk" "mean" -0.0785854514836478
10 "laying" "tBodyGyroJerk" "std" -0.401608847924528
10 "laying" "tGravityAcc" "mean" 0.31139735754717
10 "laying" "tGravityAcc" "std" -0.967804202075472
11 "walking" "fBodyAcc" "mean" -0.962946582515723
11 "walking" "fBodyAcc" "std" -0.957107120943396
11 "walking" "fBodyAccJerk" "mean" -0.976470409811321
11 "walking" "fBodyAccJerk" "std" -0.978126341509434
11 "walking" "fBodyGyro" "mean" -0.974065780503145
11 "walking" "fBodyGyro" "std" -0.976043399496855
11 "walking" "tBodyAcc" "mean" 0.0496101391144654
11 "walking" "tBodyAcc" "std" -0.957522954025157
11 "walking" "tBodyAccJerk" "mean" 0.0280993005122642
11 "walking" "tBodyAccJerk" "std" -0.976847805534591
11 "walking" "tBodyGyro" "mean" -0.0131176658490566
11 "walking" "tBodyGyro" "std" -0.974419421383648
11 "walking" "tBodyGyroJerk" "mean" -0.0615543997660377
11 "walking" "tBodyGyroJerk" "std" -0.986690794402516
11 "walking" "tGravityAcc" "mean" 0.424737266674214
11 "walking" "tGravityAcc" "std" -0.969841174654088
11 "walking_upstairs" "fBodyAcc" "mean" -0.976260704619883
11 "walking_upstairs" "fBodyAcc" "std" -0.97685985877193
11 "walking_upstairs" "fBodyAccJerk" "mean" -0.979444071754386
11 "walking_upstairs" "fBodyAccJerk" "std" -0.981304114561404
11 "walking_upstairs" "fBodyGyro" "mean" -0.97342072128655
11 "walking_upstairs" "fBodyGyro" "std" -0.976089706725146
11 "walking_upstairs" "tBodyAcc" "mean" 0.0513821958584795
11 "walking_upstairs" "tBodyAcc" "std" -0.976095126900585
11 "walking_upstairs" "tBodyAccJerk" "mean" 0.0305536080284795
11 "walking_upstairs" "tBodyAccJerk" "std" -0.980049449356725
11 "walking_upstairs" "tBodyGyro" "mean" 0.0304282140311111
11 "walking_upstairs" "tBodyGyro" "std" -0.974392320467836
11 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0700774645906433
11 "walking_upstairs" "tBodyGyroJerk" "std" -0.986373208830409
11 "walking_upstairs" "tGravityAcc" "mean" 0.306935366654971
11 "walking_upstairs" "tGravityAcc" "std" -0.984841262807018
11 "walking_downstairs" "fBodyAcc" "mean" -0.983393636241135
11 "walking_downstairs" "fBodyAcc" "std" -0.981679690141844
11 "walking_downstairs" "fBodyAccJerk" "mean" -0.986711087730496
11 "walking_downstairs" "fBodyAccJerk" "std" -0.988326179078014
11 "walking_downstairs" "fBodyGyro" "mean" -0.984363391205674
11 "walking_downstairs" "fBodyGyro" "std" -0.985890327801418
11 "walking_downstairs" "tBodyAcc" "mean" 0.050609947893617
11 "walking_downstairs" "tBodyAcc" "std" -0.981844974397163
11 "walking_downstairs" "tBodyAccJerk" "mean" 0.029225650838156
11 "walking_downstairs" "tBodyAccJerk" "std" -0.987362891134752
11 "walking_downstairs" "tBodyGyro" "mean" -0.00826727824113475
11 "walking_downstairs" "tBodyGyro" "std" -0.985029877163121
11 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0638639484042553
11 "walking_downstairs" "tBodyGyroJerk" "std" -0.990975084468085
11 "walking_downstairs" "tGravityAcc" "mean" 0.303526751560284
11 "walking_downstairs" "tGravityAcc" "std" -0.988336826808511
11 "sitting" "fBodyAcc" "mean" -0.387245397561728
11 "sitting" "fBodyAcc" "std" -0.13364674678642
11 "sitting" "fBodyAccJerk" "mean" -0.572211064753086
11 "sitting" "fBodyAccJerk" "std" -0.566458812283951
11 "sitting" "fBodyGyro" "mean" -0.575873938395062
11 "sitting" "fBodyGyro" "std" -0.467176074932716
11 "sitting" "tBodyAcc" "mean" 0.0422209535302469
11 "sitting" "tBodyAcc" "std" -0.181779953357407
11 "sitting" "tBodyAccJerk" "mean" 0.0228157499001235
11 "sitting" "tBodyAccJerk" "std" -0.555480026851852
11 "sitting" "tBodyGyro" "mean" -0.0249928043487654
11 "sitting" "tBodyGyro" "std" -0.492678340493827
11 "sitting" "tBodyGyroJerk" "mean" -0.0608613865984568
11 "sitting" "tBodyGyroJerk" "std" -0.749021387098765
11 "sitting" "tGravityAcc" "mean" 0.231894325944444
11 "sitting" "tGravityAcc" "std" -0.928252369938272
11 "standing" "fBodyAcc" "mean" -0.105893406468841
11 "standing" "fBodyAcc" "std" -0.0474806996731884
11 "standing" "fBodyAccJerk" "mean" -0.276055924631159
11 "standing" "fBodyAccJerk" "std" -0.295896067721015
11 "standing" "fBodyGyro" "mean" -0.373496882963768
11 "standing" "fBodyGyro" "std" -0.425356907862319
11 "standing" "tBodyAcc" "mean" 0.0542419032854348
11 "standing" "tBodyAcc" "std" -0.0369193694847826
11 "standing" "tBodyAccJerk" "mean" 0.0308077984282609
11 "standing" "tBodyAccJerk" "std" -0.26331613655
11 "standing" "tBodyGyro" "mean" -0.0312739254036232
11 "standing" "tBodyGyro" "std" -0.396313445976087
11 "standing" "tBodyGyroJerk" "mean" -0.0371412552768116
11 "standing" "tBodyGyroJerk" "std" -0.566509139855072
11 "standing" "tGravityAcc" "mean" 0.291265382934783
11 "standing" "tGravityAcc" "std" -0.935540958115942
11 "laying" "fBodyAcc" "mean" -0.365328161877175
11 "laying" "fBodyAcc" "std" -0.351134511659322
11 "laying" "fBodyAccJerk" "mean" -0.46255362240113
11 "laying" "fBodyAccJerk" "std" -0.457228351719209
11 "laying" "fBodyGyro" "mean" -0.502051347570621
11 "laying" "fBodyGyro" "std" -0.525122697514124
11 "laying" "tBodyAcc" "mean" 0.0496926684950282
11 "laying" "tBodyAcc" "std" -0.335226819421469
11 "laying" "tBodyAccJerk" "mean" 0.0274581175751412
11 "laying" "tBodyAccJerk" "std" -0.443530101666667
11 "laying" "tBodyGyro" "mean" -0.00960964914014407
11 "laying" "tBodyGyro" "std" -0.510050140225989
11 "laying" "tBodyGyroJerk" "mean" -0.0591684732016949
11 "laying" "tBodyGyroJerk" "std" -0.610230031864407
11 "laying" "tGravityAcc" "mean" 0.289491932096045
11 "laying" "tGravityAcc" "std" -0.969398084011299
12 "walking" "fBodyAcc" "mean" -0.959020263137255
12 "walking" "fBodyAcc" "std" -0.948650137124183
12 "walking" "fBodyAccJerk" "mean" -0.972299214183007
12 "walking" "fBodyAccJerk" "std" -0.975309380130719
12 "walking" "fBodyGyro" "mean" -0.962657472679739
12 "walking" "fBodyGyro" "std" -0.963383491568627
12 "walking" "tBodyAcc" "mean" 0.0509702323629412
12 "walking" "tBodyAcc" "std" -0.950270636993464
12 "walking" "tBodyAccJerk" "mean" 0.0285603520301961
12 "walking" "tBodyAccJerk" "std" -0.97321837620915
12 "walking" "tBodyGyro" "mean" -0.0149225807647059
12 "walking" "tBodyGyro" "std" -0.962158337581699
12 "walking" "tBodyGyroJerk" "mean" -0.061471168530719
12 "walking" "tBodyGyroJerk" "std" -0.977938903986928
12 "walking" "tGravityAcc" "mean" 0.365947982060131
12 "walking" "tGravityAcc" "std" -0.968351417058824
12 "walking_upstairs" "fBodyAcc" "mean" -0.954079753444444
12 "walking_upstairs" "fBodyAcc" "std" -0.951409505333333
12 "walking_upstairs" "fBodyAccJerk" "mean" -0.966371928666667
12 "walking_upstairs" "fBodyAccJerk" "std" -0.970079170888889
12 "walking_upstairs" "fBodyGyro" "mean" -0.951629616
12 "walking_upstairs" "fBodyGyro" "std" -0.960340881111111
12 "walking_upstairs" "tBodyAcc" "mean" 0.0448109718728889
12 "walking_upstairs" "tBodyAcc" "std" -0.950908177611111
12 "walking_upstairs" "tBodyAccJerk" "mean" 0.0296007128953778
12 "walking_upstairs" "tBodyAccJerk" "std" -0.967515039444444
12 "walking_upstairs" "tBodyGyro" "mean" 0.0156611440616667
12 "walking_upstairs" "tBodyGyro" "std" -0.956707359333333
12 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0693328870272222
12 "walking_upstairs" "tBodyGyroJerk" "std" -0.967684167666667
12 "walking_upstairs" "tGravityAcc" "mean" 0.233276655866667
12 "walking_upstairs" "tGravityAcc" "std" -0.956832919166667
12 "walking_downstairs" "fBodyAcc" "mean" -0.952141116721312
12 "walking_downstairs" "fBodyAcc" "std" -0.940229473169399
12 "walking_downstairs" "fBodyAccJerk" "mean" -0.965461980655738
12 "walking_downstairs" "fBodyAccJerk" "std" -0.970346872076503
12 "walking_downstairs" "fBodyGyro" "mean" -0.930382173606557
12 "walking_downstairs" "fBodyGyro" "std" -0.925750274098361
12 "walking_downstairs" "tBodyAcc" "mean" 0.0516595269480874
12 "walking_downstairs" "tBodyAcc" "std" -0.941689682224044
12 "walking_downstairs" "tBodyAccJerk" "mean" 0.0255432888205464
12 "walking_downstairs" "tBodyAccJerk" "std" -0.967066762459016
12 "walking_downstairs" "tBodyGyro" "mean" -0.00858486625956284
12 "walking_downstairs" "tBodyGyro" "std" -0.925163072295082
12 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0622921658590164
12 "walking_downstairs" "tBodyGyroJerk" "std" -0.966766839617486
12 "walking_downstairs" "tGravityAcc" "mean" 0.232971396499672
12 "walking_downstairs" "tGravityAcc" "std" -0.965110308032787
12 "sitting" "fBodyAcc" "mean" -0.350210219248077
12 "sitting" "fBodyAcc" "std" -0.275901766407051
12 "sitting" "fBodyAccJerk" "mean" -0.468950404615385
12 "sitting" "fBodyAccJerk" "std" -0.492214152423077
12 "sitting" "fBodyGyro" "mean" -0.479050861346154
12 "sitting" "fBodyGyro" "std" -0.4801590245
12 "sitting" "tBodyAcc" "mean" 0.0464243727326923
12 "sitting" "tBodyAcc" "std" -0.276888292569231
12 "sitting" "tBodyAccJerk" "mean" 0.0250125868173077
12 "sitting" "tBodyAccJerk" "std" -0.463507438621795
12 "sitting" "tBodyGyro" "mean" -0.0148175287782051
12 "sitting" "tBodyGyro" "std" -0.466407900185897
12 "sitting" "tBodyGyroJerk" "mean" -0.0481404244333333
12 "sitting" "tBodyGyroJerk" "std" -0.639202299230769
12 "sitting" "tGravityAcc" "mean" 0.202992296160256
12 "sitting" "tGravityAcc" "std" -0.946565275128205
12 "standing" "fBodyAcc" "mean" -0.0760354284978261
12 "standing" "fBodyAcc" "std" -0.140768636557971
12 "standing" "fBodyAccJerk" "mean" -0.150744992798478
12 "standing" "fBodyAccJerk" "std" -0.188420181634783
12 "standing" "fBodyGyro" "mean" -0.270751668600725
12 "standing" "fBodyGyro" "std" -0.463266454166667
12 "standing" "tBodyAcc" "mean" 0.0512936327548806
12 "standing" "tBodyAcc" "std" -0.0905911927101449
12 "standing" "tBodyAccJerk" "mean" 0.0183579113231884
12 "standing" "tBodyAccJerk" "std" -0.143138327536232
12 "standing" "tBodyGyro" "mean" -0.0219072452826087
12 "standing" "tBodyGyro" "std" -0.39207916212029
12 "standing" "tBodyGyroJerk" "mean" -0.0509028714847826
12 "standing" "tBodyGyroJerk" "std" -0.38710649015942
12 "standing" "tGravityAcc" "mean" 0.238351580918116
12 "standing" "tGravityAcc" "std" -0.946067264565217
12 "laying" "fBodyAcc" "mean" -0.182661798267333
12 "laying" "fBodyAcc" "std" -0.273789745031333
12 "laying" "fBodyAccJerk" "mean" -0.2381266795794
12 "laying" "fBodyAccJerk" "std" -0.218867341597667
12 "laying" "fBodyGyro" "mean" -0.395714917986667
12 "laying" "fBodyGyro" "std" -0.4863992442
12 "laying" "tBodyAcc" "mean" 0.052802210558
12 "laying" "tBodyAcc" "std" -0.220762628568
12 "laying" "tBodyAccJerk" "mean" 0.0235223222145333
12 "laying" "tBodyAccJerk" "std" -0.205062805881667
12 "laying" "tBodyGyro" "mean" -0.0129896221318
12 "laying" "tBodyGyro" "std" -0.448611718346667
12 "laying" "tBodyGyroJerk" "mean" -0.0529417838415333
12 "laying" "tBodyGyroJerk" "std" -0.4842467096
12 "laying" "tGravityAcc" "mean" 0.258268592373333
12 "laying" "tGravityAcc" "std" -0.964669507
13 "walking" "fBodyAcc" "mean" -0.968664152462585
13 "walking" "fBodyAcc" "std" -0.952422030836735
13 "walking" "fBodyAccJerk" "mean" -0.987284506394558
13 "walking" "fBodyAccJerk" "std" -0.989400796870748
13 "walking" "fBodyGyro" "mean" -0.978019557414966
13 "walking" "fBodyGyro" "std" -0.978145719183673
13 "walking" "tBodyAcc" "mean" 0.057068219714966
13 "walking" "tBodyAcc" "std" -0.955718410816327
13 "walking" "tBodyAccJerk" "mean" 0.0169744742249184
13 "walking" "tBodyAccJerk" "std" -0.988235637346939
13 "walking" "tBodyGyro" "mean" -0.0144793410687755
13 "walking" "tBodyGyro" "std" -0.97746971122449
13 "walking" "tBodyGyroJerk" "mean" -0.0611895655163265
13 "walking" "tBodyGyroJerk" "std" -0.991001916394558
13 "walking" "tGravityAcc" "mean" 0.367707883585034
13 "walking" "tGravityAcc" "std" -0.954570578095238
13 "walking_upstairs" "fBodyAcc" "mean" -0.968952086827957
13 "walking_upstairs" "fBodyAcc" "std" -0.953424850806452
13 "walking_upstairs" "fBodyAccJerk" "mean" -0.982189807903226
13 "walking_upstairs" "fBodyAccJerk" "std" -0.984047495376344
13 "walking_upstairs" "fBodyGyro" "mean" -0.969093366505376
13 "walking_upstairs" "fBodyGyro" "std" -0.967729377795699
13 "walking_upstairs" "tBodyAcc" "mean" 0.050648013861828
13 "walking_upstairs" "tBodyAcc" "std" -0.956744311451613
13 "walking_upstairs" "tBodyAccJerk" "mean" 0.0284125918572581
13 "walking_upstairs" "tBodyAccJerk" "std" -0.98288098344086
13 "walking_upstairs" "tBodyGyro" "mean" 0.00381948165490323
13 "walking_upstairs" "tBodyGyro" "std" -0.967399534677419
13 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0694956719424731
13 "walking_upstairs" "tBodyGyroJerk" "std" -0.98335367983871
13 "walking_upstairs" "tGravityAcc" "mean" 0.366144575532258
13 "walking_upstairs" "tGravityAcc" "std" -0.96457208155914
13 "walking_downstairs" "fBodyAcc" "mean" -0.975473628362573
13 "walking_downstairs" "fBodyAcc" "std" -0.967681866432749
13 "walking_downstairs" "fBodyAccJerk" "mean" -0.983519870292398
13 "walking_downstairs" "fBodyAccJerk" "std" -0.985156298654971
13 "walking_downstairs" "fBodyGyro" "mean" -0.968153855497076
13 "walking_downstairs" "fBodyGyro" "std" -0.967592276783626
13 "walking_downstairs" "tBodyAcc" "mean" 0.0496150313005848
13 "walking_downstairs" "tBodyAcc" "std" -0.969327076842105
13 "walking_downstairs" "tBodyAccJerk" "mean" 0.0275928230636784
13 "walking_downstairs" "tBodyAccJerk" "std" -0.984088839649123
13 "walking_downstairs" "tBodyGyro" "mean" -0.00646616464479532
13 "walking_downstairs" "tBodyGyro" "std" -0.966911915964912
13 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0644444448567252
13 "walking_downstairs" "tBodyGyroJerk" "std" -0.981541609649123
13 "walking_downstairs" "tGravityAcc" "mean" 0.216755496374269
13 "walking_downstairs" "tGravityAcc" "std" -0.981246928304094
13 "sitting" "fBodyAcc" "mean" -0.283634150963636
13 "sitting" "fBodyAcc" "std" -0.112088936899818
13 "sitting" "fBodyAccJerk" "mean" -0.502234916357576
13 "sitting" "fBodyAccJerk" "std" -0.507657983115152
13 "sitting" "fBodyGyro" "mean" -0.409876019430303
13 "sitting" "fBodyGyro" "std" -0.399906424363636
13 "sitting" "tBodyAcc" "mean" 0.0348991494332727
13 "sitting" "tBodyAcc" "std" -0.136341463912727
13 "sitting" "tBodyAccJerk" "mean" 0.0141838264139394
13 "sitting" "tBodyAccJerk" "std" -0.490526911890909
13 "sitting" "tBodyGyro" "mean" -0.00593150996424242
13 "sitting" "tBodyGyro" "std" -0.385481322824242
13 "sitting" "tBodyGyroJerk" "mean" -0.059317434890303
13 "sitting" "tBodyGyroJerk" "std" -0.620241282242424
13 "sitting" "tGravityAcc" "mean" 0.0942408804111515
13 "sitting" "tGravityAcc" "std" -0.926255855757576
13 "standing" "fBodyAcc" "mean" -0.0867641719602837
13 "standing" "fBodyAcc" "std" -0.13126773830695
13 "standing" "fBodyAccJerk" "mean" -0.199600648139007
13 "standing" "fBodyAccJerk" "std" -0.204366522627752
13 "standing" "fBodyGyro" "mean" -0.22213755797234
13 "standing" "fBodyGyro" "std" -0.376286323433333
13 "standing" "tBodyAcc" "mean" 0.0595137426538298
13 "standing" "tBodyAcc" "std" -0.0862049185010638
13 "standing" "tBodyAccJerk" "mean" 0.0229626965806028
13 "standing" "tBodyAccJerk" "std" -0.180055062641135
13 "standing" "tBodyGyro" "mean" -0.0117028446721277
13 "standing" "tBodyGyro" "std" -0.312878801829787
13 "standing" "tBodyGyroJerk" "mean" -0.060954479977305
13 "standing" "tBodyGyroJerk" "std" -0.363329802730496
13 "standing" "tGravityAcc" "mean" 0.21174615768844
13 "standing" "tGravityAcc" "std" -0.925050146382979
13 "laying" "fBodyAcc" "mean" -0.162122187314854
13 "laying" "fBodyAcc" "std" -0.176999783697661
13 "laying" "fBodyAccJerk" "mean" -0.225548010775439
13 "laying" "fBodyAccJerk" "std" -0.177071783884854
13 "laying" "fBodyGyro" "mean" -0.241892661097661
13 "laying" "fBodyGyro" "std" -0.403222372391813
13 "laying" "tBodyAcc" "mean" 0.0486285363210526
13 "laying" "tBodyAcc" "std" -0.141872413947953
13 "laying" "tBodyAccJerk" "mean" 0.0300050526171345
13 "laying" "tBodyAccJerk" "std" -0.179664787649591
13 "laying" "tBodyGyro" "mean" -0.00628248320374269
13 "laying" "tBodyGyro" "std" -0.343151137532164
13 "laying" "tBodyGyroJerk" "mean" -0.0641047032883041
13 "laying" "tBodyGyroJerk" "std" -0.305446263187135
13 "laying" "tGravityAcc" "mean" 0.165299136584795
13 "laying" "tGravityAcc" "std" -0.960694118596491
14 "walking" "fBodyAcc" "mean" -0.95107581808642
14 "walking" "fBodyAcc" "std" -0.935190806783951
14 "walking" "fBodyAccJerk" "mean" -0.974423462962963
14 "walking" "fBodyAccJerk" "std" -0.976348175432099
14 "walking" "fBodyGyro" "mean" -0.968468235432099
14 "walking" "fBodyGyro" "std" -0.965276432777778
14 "walking" "tBodyAcc" "mean" 0.0569611439907407
14 "walking" "tBodyAcc" "std" -0.938004262598765
14 "walking" "tBodyAccJerk" "mean" 0.0197505244130988
14 "walking" "tBodyAccJerk" "std" -0.974950798333333
14 "walking" "tBodyGyro" "mean" -0.00751193335802469
14 "walking" "tBodyGyro" "std" -0.965260852222222
14 "walking" "tBodyGyroJerk" "mean" -0.0625437827364198
14 "walking" "tBodyGyroJerk" "std" -0.986671567654321
14 "walking" "tGravityAcc" "mean" 0.269329436701852
14 "walking" "tGravityAcc" "std" -0.955006267074074
14 "walking_upstairs" "fBodyAcc" "mean" -0.93072846379085
14 "walking_upstairs" "fBodyAcc" "std" -0.903749805098039
14 "walking_upstairs" "fBodyAccJerk" "mean" -0.969982009738562
14 "walking_upstairs" "fBodyAccJerk" "std" -0.972506369803922
14 "walking_upstairs" "fBodyGyro" "mean" -0.945718033921569
14 "walking_upstairs" "fBodyGyro" "std" -0.949162125163399
14 "walking_upstairs" "tBodyAcc" "mean" 0.0450332143346405
14 "walking_upstairs" "tBodyAcc" "std" -0.90917695
14 "walking_upstairs" "tBodyAccJerk" "mean" 0.0191550545815033
14 "walking_upstairs" "tBodyAccJerk" "std" -0.970677676666667
14 "walking_upstairs" "tBodyGyro" "mean" 0.00025082076875817
14 "walking_upstairs" "tBodyGyro" "std" -0.947339253660131
14 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0664438545476405
14 "walking_upstairs" "tBodyGyroJerk" "std" -0.972676409738562
14 "walking_upstairs" "tGravityAcc" "mean" 0.39215873527451
14 "walking_upstairs" "tGravityAcc" "std" -0.904071885751634
14 "walking_downstairs" "fBodyAcc" "mean" -0.952433279111111
14 "walking_downstairs" "fBodyAcc" "std" -0.939147771777778
14 "walking_downstairs" "fBodyAccJerk" "mean" -0.970716659722222
14 "walking_downstairs" "fBodyAccJerk" "std" -0.973940363
14 "walking_downstairs" "fBodyGyro" "mean" -0.952982613111111
14 "walking_downstairs" "fBodyGyro" "std" -0.952403534
14 "walking_downstairs" "tBodyAcc" "mean" 0.0538400328675556
14 "walking_downstairs" "tBodyAcc" "std" -0.941356980611111
14 "walking_downstairs" "tBodyAccJerk" "mean" 0.0241270863578278
14 "walking_downstairs" "tBodyAccJerk" "std" -0.971792561944444
14 "walking_downstairs" "tBodyGyro" "mean" 0.000382684450277778
14 "walking_downstairs" "tBodyGyro" "std" -0.951320505555556
14 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0655439186377222
14 "walking_downstairs" "tBodyGyroJerk" "std" -0.9717765655
14 "walking_downstairs" "tGravityAcc" "mean" 0.103484149722222
14 "walking_downstairs" "tGravityAcc" "std" -0.959514710888889
14 "sitting" "fBodyAcc" "mean" -0.03847359205
14 "sitting" "fBodyAcc" "std" 0.246072229259259
14 "sitting" "fBodyAccJerk" "mean" -0.331704084987654
14 "sitting" "fBodyAccJerk" "std" -0.391206072196914
14 "sitting" "fBodyGyro" "mean" -0.041885815907716
14 "sitting" "fBodyGyro" "std" 0.234648306487654
14 "sitting" "tBodyAcc" "mean" 0.0432341863812963
14 "sitting" "tBodyAcc" "std" 0.202272231493827
14 "sitting" "tBodyAccJerk" "mean" 0.0218197270308642
14 "sitting" "tBodyAccJerk" "std" -0.344358804814815
14 "sitting" "tBodyGyro" "mean" -0.0287511967358025
14 "sitting" "tBodyGyro" "std" 0.195703731671605
14 "sitting" "tBodyGyroJerk" "mean" -0.0542551343777778
14 "sitting" "tBodyGyroJerk" "std" -0.459302460814815
14 "sitting" "tGravityAcc" "mean" -0.043170987654321
14 "sitting" "tGravityAcc" "std" -0.903735297098765
14 "standing" "fBodyAcc" "mean" 0.224490859334815
14 "standing" "fBodyAcc" "std" 0.245093447187778
14 "standing" "fBodyAccJerk" "mean" 0.0353713432266667
14 "standing" "fBodyAccJerk" "std" -0.0454529315851852
14 "standing" "fBodyGyro" "mean" 0.0701023576296296
14 "standing" "fBodyGyro" "std" -0.0406496869702222
14 "standing" "tBodyAcc" "mean" 0.0601916525454815
14 "standing" "tBodyAcc" "std" 0.282759302364444
14 "standing" "tBodyAccJerk" "mean" 0.0274974549640741
14 "standing" "tBodyAccJerk" "std" 0.0240391535900741
14 "standing" "tBodyGyro" "mean" -0.0246341174948148
14 "standing" "tBodyGyro" "std" 0.0195457270207407
14 "standing" "tBodyGyroJerk" "mean" -0.0814257461133333
14 "standing" "tBodyGyroJerk" "std" -0.243311454346667
14 "standing" "tGravityAcc" "mean" 0.0531619577037037
14 "standing" "tGravityAcc" "std" -0.906463350444444
14 "laying" "fBodyAcc" "mean" -0.257822150477401
14 "laying" "fBodyAcc" "std" -0.121547256429322
14 "laying" "fBodyAccJerk" "mean" -0.421675465480226
14 "laying" "fBodyAccJerk" "std" -0.455738046384181
14 "laying" "fBodyGyro" "mean" -0.312472186847458
14 "laying" "fBodyGyro" "std" -0.242339989942316
14 "laying" "tBodyAcc" "mean" 0.0478082304706215
14 "laying" "tBodyAcc" "std" -0.134789220932825
14 "laying" "tBodyAccJerk" "mean" 0.0387253728664972
14 "laying" "tBodyAccJerk" "std" -0.423875892485876
14 "laying" "tBodyGyro" "mean" -0.0117075212188701
14 "laying" "tBodyGyro" "std" -0.247106094278249
14 "laying" "tBodyGyroJerk" "mean" -0.0644785332204915
14 "laying" "tBodyGyroJerk" "std" -0.535228433728814
14 "laying" "tGravityAcc" "mean" 0.0367212900564972
14 "laying" "tGravityAcc" "std" -0.958929929943503
15 "walking" "fBodyAcc" "mean" -0.96292434839548
15 "walking" "fBodyAcc" "std" -0.95075073079096
15 "walking" "fBodyAccJerk" "mean" -0.983724511242938
15 "walking" "fBodyAccJerk" "std" -0.985573839717514
15 "walking" "fBodyGyro" "mean" -0.977361941129943
15 "walking" "fBodyGyro" "std" -0.97618889039548
15 "walking" "tBodyAcc" "mean" 0.0491744264553672
15 "walking" "tBodyAcc" "std" -0.952943181355932
15 "walking" "tBodyAccJerk" "mean" 0.022374275838678
15 "walking" "tBodyAccJerk" "std" -0.984433452485876
15 "walking" "tBodyGyro" "mean" -0.00761872697570621
15 "walking" "tBodyGyro" "std" -0.975763812542373
15 "walking" "tBodyGyroJerk" "mean" -0.062462206150226
15 "walking" "tBodyGyroJerk" "std" -0.990379851073446
15 "walking" "tGravityAcc" "mean" 0.368009742341582
15 "walking" "tGravityAcc" "std" -0.959718651468927
15 "walking_upstairs" "fBodyAcc" "mean" -0.962681082361111
15 "walking_upstairs" "fBodyAcc" "std" -0.953411082222222
15 "walking_upstairs" "fBodyAccJerk" "mean" -0.975646301481481
15 "walking_upstairs" "fBodyAccJerk" "std" -0.979303235925926
15 "walking_upstairs" "fBodyGyro" "mean" -0.959304863194444
15 "walking_upstairs" "fBodyGyro" "std" -0.959410744537037
15 "walking_upstairs" "tBodyAcc" "mean" 0.0514385860009722
15 "walking_upstairs" "tBodyAcc" "std" -0.954867269722222
15 "walking_upstairs" "tBodyAccJerk" "mean" 0.0282368970603704
15 "walking_upstairs" "tBodyAccJerk" "std" -0.97702131037037
15 "walking_upstairs" "tBodyGyro" "mean" 0.0115505746060185
15 "walking_upstairs" "tBodyGyro" "std" -0.958282548055556
15 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0687626888916667
15 "walking_upstairs" "tBodyGyroJerk" "std" -0.978173172824074
15 "walking_upstairs" "tGravityAcc" "mean" 0.230110069333333
15 "walking_upstairs" "tGravityAcc" "std" -0.966085430787037
